id,champion_cost,champion_stockout_rate,fold,challenger_cost,challenger_stockout_rate,cat_id,store_id,volume_tertile,cost_diff,challenger_cheaper,is_confirmatory_fold
HOBBIES_1_289_TX_1_evaluation,26.0,0.0,fold_2,10.0,0.07142857142857142,HOBBIES,TX_1,low,-16.0,1,0
HOBBIES_1_289_WI_1_evaluation,87.0,0.07142857142857142,fold_2,72.0,0.07142857142857142,HOBBIES,WI_1,mid,-15.0,1,0
HOBBIES_1_292_CA_1_evaluation,30.0,0.0,fold_2,42.0,0.0,HOBBIES,CA_1,mid,12.0,0,0
HOBBIES_1_292_WI_1_evaluation,23.0,0.0,fold_2,25.0,0.03571428571428571,HOBBIES,WI_1,low,2.0,0,0
HOBBIES_1_293_TX_1_evaluation,30.0,0.03571428571428571,fold_2,31.0,0.03571428571428571,HOBBIES,TX_1,low,1.0,0,0
HOBBIES_1_294_TX_1_evaluation,27.0,0.03571428571428571,fold_2,27.0,0.03571428571428571,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_1_295_CA_1_evaluation,427.0,0.07142857142857142,fold_2,336.0,0.07142857142857142,HOBBIES,CA_1,high,-91.0,1,0
HOBBIES_1_295_TX_1_evaluation,280.0,0.03571428571428571,fold_2,254.0,0.07142857142857142,HOBBIES,TX_1,high,-26.0,1,0
HOBBIES_1_295_WI_1_evaluation,215.0,0.0,fold_2,175.0,0.10714285714285714,HOBBIES,WI_1,high,-40.0,1,0
HOBBIES_1_299_WI_1_evaluation,29.0,0.03571428571428571,fold_2,33.0,0.10714285714285714,HOBBIES,WI_1,low,4.0,0,0
HOBBIES_1_302_CA_1_evaluation,0.0,0.0,fold_2,0.0,0.0,HOBBIES,CA_1,low,0.0,0,0
HOBBIES_1_308_TX_1_evaluation,39.0,0.03571428571428571,fold_2,45.0,0.03571428571428571,HOBBIES,TX_1,mid,6.0,0,0
HOBBIES_1_310_TX_1_evaluation,29.0,0.03571428571428571,fold_2,25.0,0.14285714285714285,HOBBIES,TX_1,mid,-4.0,1,0
HOBBIES_1_312_CA_1_evaluation,331.0,0.0,fold_2,227.0,0.03571428571428571,HOBBIES,CA_1,high,-104.0,1,0
HOBBIES_1_313_WI_1_evaluation,58.0,0.0,fold_2,28.0,0.03571428571428571,HOBBIES,WI_1,mid,-30.0,1,0
HOBBIES_1_314_CA_1_evaluation,36.0,0.07142857142857142,fold_2,36.0,0.07142857142857142,HOBBIES,CA_1,low,0.0,0,0
HOBBIES_1_318_CA_1_evaluation,48.0,0.03571428571428571,fold_2,51.0,0.14285714285714285,HOBBIES,CA_1,low,3.0,0,0
HOBBIES_1_323_WI_1_evaluation,41.0,0.10714285714285714,fold_2,37.0,0.10714285714285714,HOBBIES,WI_1,mid,-4.0,1,0
HOBBIES_1_325_CA_1_evaluation,27.0,0.03571428571428571,fold_2,27.0,0.03571428571428571,HOBBIES,CA_1,low,0.0,0,0
HOBBIES_1_325_WI_1_evaluation,23.0,0.0,fold_2,23.0,0.0,HOBBIES,WI_1,low,0.0,0,0
HOBBIES_1_326_TX_1_evaluation,27.0,0.0,fold_2,27.0,0.0,HOBBIES,TX_1,mid,0.0,0,0
HOBBIES_1_328_CA_1_evaluation,54.0,0.0,fold_2,39.0,0.03571428571428571,HOBBIES,CA_1,high,-15.0,1,0
HOBBIES_1_329_CA_1_evaluation,53.0,0.0,fold_2,58.0,0.03571428571428571,HOBBIES,CA_1,high,5.0,0,0
HOBBIES_1_329_WI_1_evaluation,21.0,0.0,fold_2,21.0,0.0,HOBBIES,WI_1,mid,0.0,0,0
HOBBIES_1_331_CA_1_evaluation,46.0,0.07142857142857142,fold_2,45.0,0.03571428571428571,HOBBIES,CA_1,mid,-1.0,1,0
HOBBIES_1_334_CA_1_evaluation,72.0,0.03571428571428571,fold_2,54.0,0.03571428571428571,HOBBIES,CA_1,mid,-18.0,1,0
HOBBIES_1_334_WI_1_evaluation,69.0,0.0,fold_2,43.0,0.0,HOBBIES,WI_1,mid,-26.0,1,0
HOBBIES_1_335_TX_1_evaluation,28.0,0.0,fold_2,0.0,0.0,HOBBIES,TX_1,low,-28.0,1,0
HOBBIES_1_335_WI_1_evaluation,28.0,0.0,fold_2,0.0,0.0,HOBBIES,WI_1,low,-28.0,1,0
HOBBIES_1_338_CA_1_evaluation,73.0,0.07142857142857142,fold_2,67.0,0.07142857142857142,HOBBIES,CA_1,high,-6.0,1,0
HOBBIES_1_348_TX_1_evaluation,344.0,0.07142857142857142,fold_2,300.0,0.07142857142857142,HOBBIES,TX_1,high,-44.0,1,0
HOBBIES_1_349_TX_1_evaluation,36.0,0.0,fold_2,49.0,0.0,HOBBIES,TX_1,mid,13.0,0,0
HOBBIES_1_351_CA_1_evaluation,63.0,0.03571428571428571,fold_2,57.0,0.03571428571428571,HOBBIES,CA_1,high,-6.0,1,0
HOBBIES_1_352_TX_1_evaluation,32.0,0.03571428571428571,fold_2,42.0,0.0,HOBBIES,TX_1,low,10.0,0,0
HOBBIES_1_354_TX_1_evaluation,139.0,0.03571428571428571,fold_2,132.0,0.03571428571428571,HOBBIES,TX_1,high,-7.0,1,0
HOBBIES_1_355_TX_1_evaluation,34.0,0.10714285714285714,fold_2,29.0,0.0,HOBBIES,TX_1,low,-5.0,1,0
HOBBIES_1_357_WI_1_evaluation,25.0,0.0,fold_2,28.0,0.03571428571428571,HOBBIES,WI_1,mid,3.0,0,0
HOBBIES_1_359_WI_1_evaluation,25.0,0.0,fold_2,25.0,0.0,HOBBIES,WI_1,low,0.0,0,0
HOBBIES_1_362_WI_1_evaluation,41.0,0.0,fold_2,47.0,0.07142857142857142,HOBBIES,WI_1,mid,6.0,0,0
HOBBIES_1_367_WI_1_evaluation,45.0,0.07142857142857142,fold_2,42.0,0.03571428571428571,HOBBIES,WI_1,mid,-3.0,1,0
HOBBIES_1_371_TX_1_evaluation,303.0,0.03571428571428571,fold_2,231.0,0.03571428571428571,HOBBIES,TX_1,high,-72.0,1,0
HOBBIES_1_373_WI_1_evaluation,63.0,0.03571428571428571,fold_2,53.0,0.07142857142857142,HOBBIES,WI_1,mid,-10.0,1,0
HOBBIES_1_375_WI_1_evaluation,25.0,0.17857142857142858,fold_2,23.0,0.0,HOBBIES,WI_1,low,-2.0,1,0
HOBBIES_1_377_WI_1_evaluation,26.0,0.03571428571428571,fold_2,26.0,0.03571428571428571,HOBBIES,WI_1,low,0.0,0,0
HOBBIES_1_379_CA_1_evaluation,114.0,0.07142857142857142,fold_2,112.0,0.07142857142857142,HOBBIES,CA_1,high,-2.0,1,0
HOBBIES_1_381_WI_1_evaluation,160.0,0.0,fold_2,90.0,0.0,HOBBIES,WI_1,high,-70.0,1,0
HOBBIES_1_382_CA_1_evaluation,27.0,0.03571428571428571,fold_2,45.0,0.0,HOBBIES,CA_1,mid,18.0,0,0
HOBBIES_1_383_CA_1_evaluation,59.0,0.03571428571428571,fold_2,56.0,0.03571428571428571,HOBBIES,CA_1,high,-3.0,1,0
HOBBIES_1_385_TX_1_evaluation,26.0,0.03571428571428571,fold_2,40.0,0.25,HOBBIES,TX_1,low,14.0,0,0
HOBBIES_1_386_WI_1_evaluation,35.0,0.03571428571428571,fold_2,35.0,0.03571428571428571,HOBBIES,WI_1,low,0.0,0,0
HOBBIES_1_388_TX_1_evaluation,49.0,0.0,fold_2,45.0,0.0,HOBBIES,TX_1,mid,-4.0,1,0
HOBBIES_1_392_WI_1_evaluation,32.0,0.03571428571428571,fold_2,46.0,0.0,HOBBIES,WI_1,low,14.0,0,0
HOBBIES_1_394_CA_1_evaluation,73.0,0.10714285714285714,fold_2,73.0,0.10714285714285714,HOBBIES,CA_1,high,0.0,0,0
HOBBIES_1_394_WI_1_evaluation,102.0,0.0,fold_2,78.0,0.03571428571428571,HOBBIES,WI_1,high,-24.0,1,0
HOBBIES_1_397_TX_1_evaluation,66.0,0.17857142857142858,fold_2,66.0,0.03571428571428571,HOBBIES,TX_1,mid,0.0,0,0
HOBBIES_1_397_WI_1_evaluation,40.0,0.03571428571428571,fold_2,47.0,0.0,HOBBIES,WI_1,mid,7.0,0,0
HOBBIES_1_398_TX_1_evaluation,339.0,0.03571428571428571,fold_2,360.0,0.03571428571428571,HOBBIES,TX_1,high,21.0,0,0
HOBBIES_1_400_TX_1_evaluation,198.0,0.17857142857142858,fold_2,217.0,0.21428571428571427,HOBBIES,TX_1,high,19.0,0,0
HOBBIES_1_401_TX_1_evaluation,25.0,0.0,fold_2,25.0,0.0,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_1_402_TX_1_evaluation,20.0,0.0,fold_2,20.0,0.0,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_1_403_TX_1_evaluation,10.0,0.07142857142857142,fold_2,10.0,0.07142857142857142,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_1_406_CA_1_evaluation,27.0,0.0,fold_2,5.0,0.03571428571428571,HOBBIES,CA_1,low,-22.0,1,0
HOBBIES_1_407_TX_1_evaluation,65.0,0.0,fold_2,49.0,0.0,HOBBIES,TX_1,mid,-16.0,1,0
HOBBIES_1_408_TX_1_evaluation,216.0,0.03571428571428571,fold_2,142.0,0.07142857142857142,HOBBIES,TX_1,high,-74.0,1,0
HOBBIES_1_412_WI_1_evaluation,103.0,0.03571428571428571,fold_2,118.0,0.03571428571428571,HOBBIES,WI_1,high,15.0,0,0
HOBBIES_1_413_TX_1_evaluation,59.0,0.0,fold_2,41.0,0.0,HOBBIES,TX_1,mid,-18.0,1,0
HOBBIES_1_414_CA_1_evaluation,38.0,0.07142857142857142,fold_2,41.0,0.10714285714285714,HOBBIES,CA_1,mid,3.0,0,0
HOBBIES_1_415_CA_1_evaluation,74.0,0.07142857142857142,fold_2,76.0,0.07142857142857142,HOBBIES,CA_1,high,2.0,0,0
HOBBIES_1_416_CA_1_evaluation,64.0,0.07142857142857142,fold_2,66.0,0.07142857142857142,HOBBIES,CA_1,high,2.0,0,0
HOBBIES_1_417_WI_1_evaluation,260.0,0.07142857142857142,fold_2,211.0,0.10714285714285714,HOBBIES,WI_1,high,-49.0,1,0
HOBBIES_1_419_WI_1_evaluation,71.0,0.07142857142857142,fold_2,74.0,0.10714285714285714,HOBBIES,WI_1,mid,3.0,0,0
HOBBIES_1_421_CA_1_evaluation,62.0,0.0,fold_2,47.0,0.03571428571428571,HOBBIES,CA_1,mid,-15.0,1,0
HOBBIES_1_422_TX_1_evaluation,15.0,0.10714285714285714,fold_2,25.0,0.0,HOBBIES,TX_1,low,10.0,0,0
HOBBIES_1_424_CA_1_evaluation,94.0,0.03571428571428571,fold_2,68.0,0.03571428571428571,HOBBIES,CA_1,high,-26.0,1,0
HOBBIES_2_001_TX_1_evaluation,5.0,0.03571428571428571,fold_2,5.0,0.03571428571428571,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_002_CA_1_evaluation,23.0,0.0,fold_2,23.0,0.0,HOBBIES,CA_1,mid,0.0,0,0
HOBBIES_2_002_TX_1_evaluation,28.0,0.0,fold_2,28.0,0.0,HOBBIES,TX_1,mid,0.0,0,0
HOBBIES_2_003_WI_1_evaluation,28.0,0.0,fold_2,0.0,0.0,HOBBIES,WI_1,low,-28.0,1,0
HOBBIES_2_005_CA_1_evaluation,21.0,0.0,fold_2,21.0,0.0,HOBBIES,CA_1,low,0.0,0,0
HOBBIES_2_005_TX_1_evaluation,25.0,0.17857142857142858,fold_2,25.0,0.17857142857142858,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_005_WI_1_evaluation,25.0,0.0,fold_2,25.0,0.0,HOBBIES,WI_1,low,0.0,0,0
HOBBIES_2_007_TX_1_evaluation,28.0,0.03571428571428571,fold_2,31.0,0.17857142857142858,HOBBIES,TX_1,mid,3.0,0,0
HOBBIES_2_007_WI_1_evaluation,51.0,0.0,fold_2,39.0,0.0,HOBBIES,WI_1,mid,-12.0,1,0
HOBBIES_2_009_WI_1_evaluation,58.0,0.10714285714285714,fold_2,58.0,0.10714285714285714,HOBBIES,WI_1,mid,0.0,0,0
HOBBIES_2_010_WI_1_evaluation,27.0,0.0,fold_2,27.0,0.0,HOBBIES,WI_1,low,0.0,0,0
HOBBIES_2_011_CA_1_evaluation,19.0,0.0,fold_2,19.0,0.0,HOBBIES,CA_1,mid,0.0,0,0
HOBBIES_2_012_CA_1_evaluation,28.0,0.0,fold_2,28.0,0.0,HOBBIES,CA_1,low,0.0,0,0
HOBBIES_2_012_WI_1_evaluation,15.0,0.10714285714285714,fold_2,15.0,0.10714285714285714,HOBBIES,WI_1,low,0.0,0,0
HOBBIES_2_014_TX_1_evaluation,88.0,0.07142857142857142,fold_2,88.0,0.07142857142857142,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_020_TX_1_evaluation,26.0,0.0,fold_2,26.0,0.0,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_020_WI_1_evaluation,23.0,0.0,fold_2,25.0,0.17857142857142858,HOBBIES,WI_1,low,2.0,0,0
HOBBIES_2_023_CA_1_evaluation,28.0,0.03571428571428571,fold_2,28.0,0.03571428571428571,HOBBIES,CA_1,low,0.0,0,0
HOBBIES_2_025_CA_1_evaluation,31.0,0.03571428571428571,fold_2,34.0,0.03571428571428571,HOBBIES,CA_1,low,3.0,0,0
HOBBIES_2_028_TX_1_evaluation,43.0,0.07142857142857142,fold_2,43.0,0.07142857142857142,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_029_WI_1_evaluation,46.0,0.14285714285714285,fold_2,46.0,0.14285714285714285,HOBBIES,WI_1,mid,0.0,0,0
HOBBIES_2_030_CA_1_evaluation,27.0,0.03571428571428571,fold_2,27.0,0.03571428571428571,HOBBIES,CA_1,low,0.0,0,0
HOBBIES_2_031_WI_1_evaluation,35.0,0.10714285714285714,fold_2,45.0,0.03571428571428571,HOBBIES,WI_1,low,10.0,0,0
HOBBIES_2_037_CA_1_evaluation,26.0,0.0,fold_2,10.0,0.07142857142857142,HOBBIES,CA_1,low,-16.0,1,0
HOBBIES_2_039_WI_1_evaluation,25.0,0.0,fold_2,25.0,0.0,HOBBIES,WI_1,low,0.0,0,0
HOBBIES_2_040_WI_1_evaluation,28.0,0.0,fold_2,24.0,0.0,HOBBIES,WI_1,low,-4.0,1,0
HOBBIES_2_041_TX_1_evaluation,26.0,0.0,fold_2,26.0,0.0,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_043_CA_1_evaluation,102.0,0.03571428571428571,fold_2,96.0,0.07142857142857142,HOBBIES,CA_1,mid,-6.0,1,0
HOBBIES_2_046_CA_1_evaluation,24.0,0.0,fold_2,24.0,0.0,HOBBIES,CA_1,low,0.0,0,0
HOBBIES_2_049_TX_1_evaluation,30.0,0.14285714285714285,fold_2,30.0,0.14285714285714285,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_050_WI_1_evaluation,27.0,0.0,fold_2,5.0,0.03571428571428571,HOBBIES,WI_1,low,-22.0,1,0
HOBBIES_2_054_TX_1_evaluation,25.0,0.0,fold_2,25.0,0.0,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_055_TX_1_evaluation,30.0,0.03571428571428571,fold_2,30.0,0.03571428571428571,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_059_CA_1_evaluation,171.0,0.03571428571428571,fold_2,104.0,0.03571428571428571,HOBBIES,CA_1,high,-67.0,1,0
HOBBIES_2_063_WI_1_evaluation,27.0,0.07142857142857142,fold_2,27.0,0.07142857142857142,HOBBIES,WI_1,mid,0.0,0,0
HOBBIES_2_065_WI_1_evaluation,25.0,0.0,fold_2,25.0,0.0,HOBBIES,WI_1,low,0.0,0,0
HOBBIES_2_071_CA_1_evaluation,26.0,0.0,fold_2,26.0,0.0,HOBBIES,CA_1,low,0.0,0,0
HOBBIES_2_071_WI_1_evaluation,24.0,0.0,fold_2,24.0,0.0,HOBBIES,WI_1,low,0.0,0,0
HOBBIES_2_073_CA_1_evaluation,26.0,0.0,fold_2,10.0,0.07142857142857142,HOBBIES,CA_1,low,-16.0,1,0
HOBBIES_2_074_CA_1_evaluation,26.0,0.0,fold_2,10.0,0.07142857142857142,HOBBIES,CA_1,low,-16.0,1,0
HOBBIES_2_074_TX_1_evaluation,28.0,0.0,fold_2,28.0,0.0,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_075_CA_1_evaluation,48.0,0.03571428571428571,fold_2,45.0,0.17857142857142858,HOBBIES,CA_1,high,-3.0,1,0
HOBBIES_2_076_WI_1_evaluation,50.0,0.03571428571428571,fold_2,40.0,0.10714285714285714,HOBBIES,WI_1,mid,-10.0,1,0
HOBBIES_2_077_CA_1_evaluation,28.0,0.0,fold_2,0.0,0.0,HOBBIES,CA_1,low,-28.0,1,0
HOBBIES_2_079_TX_1_evaluation,5.0,0.03571428571428571,fold_2,5.0,0.03571428571428571,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_080_TX_1_evaluation,15.0,0.10714285714285714,fold_2,15.0,0.10714285714285714,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_080_WI_1_evaluation,25.0,0.0,fold_2,15.0,0.10714285714285714,HOBBIES,WI_1,low,-10.0,1,0
HOBBIES_2_082_WI_1_evaluation,28.0,0.0,fold_2,0.0,0.0,HOBBIES,WI_1,low,-28.0,1,0
HOBBIES_2_084_TX_1_evaluation,25.0,0.17857142857142858,fold_2,25.0,0.17857142857142858,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_085_CA_1_evaluation,52.0,0.0,fold_2,30.0,0.03571428571428571,HOBBIES,CA_1,mid,-22.0,1,0
HOBBIES_2_087_TX_1_evaluation,46.0,0.03571428571428571,fold_2,40.0,0.07142857142857142,HOBBIES,TX_1,low,-6.0,1,0
HOBBIES_2_092_WI_1_evaluation,31.0,0.03571428571428571,fold_2,31.0,0.03571428571428571,HOBBIES,WI_1,low,0.0,0,0
HOBBIES_2_093_TX_1_evaluation,29.0,0.03571428571428571,fold_2,25.0,0.14285714285714285,HOBBIES,TX_1,low,-4.0,1,0
HOBBIES_2_095_CA_1_evaluation,28.0,0.0,fold_2,29.0,0.0,HOBBIES,CA_1,low,1.0,0,0
HOBBIES_2_095_TX_1_evaluation,24.0,0.0,fold_2,20.0,0.14285714285714285,HOBBIES,TX_1,low,-4.0,1,0
HOBBIES_2_096_WI_1_evaluation,34.0,0.03571428571428571,fold_2,34.0,0.03571428571428571,HOBBIES,WI_1,low,0.0,0,0
HOBBIES_2_099_CA_1_evaluation,36.0,0.07142857142857142,fold_2,20.0,0.07142857142857142,HOBBIES,CA_1,low,-16.0,1,0
HOBBIES_2_100_CA_1_evaluation,78.0,0.0,fold_2,63.0,0.0,HOBBIES,CA_1,mid,-15.0,1,0
HOBBIES_2_101_CA_1_evaluation,26.0,0.0,fold_2,57.0,0.0,HOBBIES,CA_1,low,31.0,0,0
HOBBIES_2_106_TX_1_evaluation,23.0,0.0,fold_2,23.0,0.0,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_107_TX_1_evaluation,37.0,0.17857142857142858,fold_2,37.0,0.17857142857142858,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_107_WI_1_evaluation,25.0,0.0,fold_2,25.0,0.0,HOBBIES,WI_1,mid,0.0,0,0
HOBBIES_2_108_CA_1_evaluation,27.0,0.0,fold_2,5.0,0.03571428571428571,HOBBIES,CA_1,low,-22.0,1,0
HOBBIES_2_111_TX_1_evaluation,27.0,0.0,fold_2,22.0,0.03571428571428571,HOBBIES,TX_1,low,-5.0,1,0
HOBBIES_2_114_CA_1_evaluation,23.0,0.0,fold_2,25.0,0.17857142857142858,HOBBIES,CA_1,low,2.0,0,0
HOBBIES_2_115_WI_1_evaluation,37.0,0.03571428571428571,fold_2,37.0,0.03571428571428571,HOBBIES,WI_1,mid,0.0,0,0
HOBBIES_2_116_WI_1_evaluation,28.0,0.0,fold_2,28.0,0.0,HOBBIES,WI_1,low,0.0,0,0
HOBBIES_2_117_WI_1_evaluation,34.0,0.07142857142857142,fold_2,34.0,0.07142857142857142,HOBBIES,WI_1,mid,0.0,0,0
HOBBIES_2_120_CA_1_evaluation,84.0,0.14285714285714285,fold_2,86.0,0.14285714285714285,HOBBIES,CA_1,mid,2.0,0,0
HOBBIES_2_120_TX_1_evaluation,64.0,0.10714285714285714,fold_2,63.0,0.21428571428571427,HOBBIES,TX_1,mid,-1.0,1,0
HOBBIES_2_121_CA_1_evaluation,26.0,0.0,fold_2,26.0,0.0,HOBBIES,CA_1,low,0.0,0,0
HOBBIES_2_121_WI_1_evaluation,49.0,0.0,fold_2,41.0,0.0,HOBBIES,WI_1,low,-8.0,1,0
HOBBIES_2_124_TX_1_evaluation,71.0,0.0,fold_2,45.0,0.10714285714285714,HOBBIES,TX_1,mid,-26.0,1,0
HOBBIES_2_127_TX_1_evaluation,24.0,0.0,fold_2,21.0,0.0,HOBBIES,TX_1,low,-3.0,1,0
HOBBIES_2_128_CA_1_evaluation,29.0,0.03571428571428571,fold_2,25.0,0.14285714285714285,HOBBIES,CA_1,low,-4.0,1,0
HOBBIES_2_130_CA_1_evaluation,25.0,0.0,fold_2,15.0,0.10714285714285714,HOBBIES,CA_1,low,-10.0,1,0
HOBBIES_2_130_WI_1_evaluation,28.0,0.0,fold_2,0.0,0.0,HOBBIES,WI_1,low,-28.0,1,0
HOBBIES_2_131_TX_1_evaluation,73.0,0.10714285714285714,fold_2,69.0,0.03571428571428571,HOBBIES,TX_1,mid,-4.0,1,0
HOBBIES_2_131_WI_1_evaluation,26.0,0.03571428571428571,fold_2,26.0,0.03571428571428571,HOBBIES,WI_1,mid,0.0,0,0
HOBBIES_2_133_WI_1_evaluation,73.0,0.10714285714285714,fold_2,73.0,0.10714285714285714,HOBBIES,WI_1,mid,0.0,0,0
HOBBIES_2_135_CA_1_evaluation,28.0,0.0,fold_2,28.0,0.0,HOBBIES,CA_1,low,0.0,0,0
HOBBIES_2_137_CA_1_evaluation,45.0,0.10714285714285714,fold_2,45.0,0.10714285714285714,HOBBIES,CA_1,low,0.0,0,0
HOBBIES_2_139_CA_1_evaluation,30.0,0.03571428571428571,fold_2,30.0,0.03571428571428571,HOBBIES,CA_1,low,0.0,0,0
HOBBIES_2_139_TX_1_evaluation,31.0,0.07142857142857142,fold_2,59.0,0.25,HOBBIES,TX_1,low,28.0,0,0
HOBBIES_2_148_TX_1_evaluation,30.0,0.03571428571428571,fold_2,30.0,0.03571428571428571,HOBBIES,TX_1,low,0.0,0,0
HOBBIES_2_149_WI_1_evaluation,36.0,0.07142857142857142,fold_2,42.0,0.07142857142857142,HOBBIES,WI_1,low,6.0,0,0
HOUSEHOLD_1_016_CA_1_evaluation,125.0,0.10714285714285714,fold_2,130.0,0.14285714285714285,HOUSEHOLD,CA_1,high,5.0,0,0
HOUSEHOLD_1_028_CA_1_evaluation,110.0,0.17857142857142858,fold_2,99.0,0.10714285714285714,HOUSEHOLD,CA_1,high,-11.0,1,0
HOUSEHOLD_1_037_WI_1_evaluation,27.0,0.03571428571428571,fold_2,23.0,0.03571428571428571,HOUSEHOLD,WI_1,mid,-4.0,1,0
HOUSEHOLD_1_040_CA_1_evaluation,111.0,0.0,fold_2,88.0,0.0,HOUSEHOLD,CA_1,high,-23.0,1,0
HOUSEHOLD_1_046_WI_1_evaluation,30.0,0.03571428571428571,fold_2,32.0,0.07142857142857142,HOUSEHOLD,WI_1,mid,2.0,0,0
HOUSEHOLD_1_049_TX_1_evaluation,82.0,0.0,fold_2,10.0,0.07142857142857142,HOUSEHOLD,TX_1,mid,-72.0,1,0
HOUSEHOLD_1_052_CA_1_evaluation,56.0,0.07142857142857142,fold_2,61.0,0.07142857142857142,HOUSEHOLD,CA_1,mid,5.0,0,0
HOUSEHOLD_1_054_CA_1_evaluation,26.0,0.07142857142857142,fold_2,28.0,0.03571428571428571,HOUSEHOLD,CA_1,low,2.0,0,0
HOUSEHOLD_1_058_TX_1_evaluation,63.0,0.07142857142857142,fold_2,66.0,0.07142857142857142,HOUSEHOLD,TX_1,high,3.0,0,0
HOUSEHOLD_1_060_TX_1_evaluation,23.0,0.0,fold_2,29.0,0.17857142857142858,HOUSEHOLD,TX_1,low,6.0,0,0
HOUSEHOLD_1_063_WI_1_evaluation,45.0,0.14285714285714285,fold_2,47.0,0.07142857142857142,HOUSEHOLD,WI_1,low,2.0,0,0
HOUSEHOLD_1_064_TX_1_evaluation,19.0,0.0,fold_2,19.0,0.0,HOUSEHOLD,TX_1,low,0.0,0,0
HOUSEHOLD_1_071_TX_1_evaluation,102.0,0.0,fold_2,98.0,0.0,HOUSEHOLD,TX_1,high,-4.0,1,0
HOUSEHOLD_1_071_WI_1_evaluation,69.0,0.03571428571428571,fold_2,64.0,0.07142857142857142,HOUSEHOLD,WI_1,high,-5.0,1,0
HOUSEHOLD_1_074_TX_1_evaluation,61.0,0.03571428571428571,fold_2,49.0,0.03571428571428571,HOUSEHOLD,TX_1,mid,-12.0,1,0
HOUSEHOLD_1_079_TX_1_evaluation,54.0,0.0,fold_2,45.0,0.0,HOUSEHOLD,TX_1,high,-9.0,1,0
HOUSEHOLD_1_087_WI_1_evaluation,70.0,0.03571428571428571,fold_2,56.0,0.07142857142857142,HOUSEHOLD,WI_1,high,-14.0,1,0
HOUSEHOLD_1_088_CA_1_evaluation,74.0,0.14285714285714285,fold_2,64.0,0.10714285714285714,HOUSEHOLD,CA_1,high,-10.0,1,0
HOUSEHOLD_1_100_CA_1_evaluation,51.0,0.03571428571428571,fold_2,49.0,0.03571428571428571,HOUSEHOLD,CA_1,high,-2.0,1,0
HOUSEHOLD_1_109_CA_1_evaluation,74.0,0.10714285714285714,fold_2,71.0,0.10714285714285714,HOUSEHOLD,CA_1,high,-3.0,1,0
HOUSEHOLD_1_114_CA_1_evaluation,138.0,0.03571428571428571,fold_2,113.0,0.03571428571428571,HOUSEHOLD,CA_1,high,-25.0,1,0
HOUSEHOLD_1_114_WI_1_evaluation,152.0,0.03571428571428571,fold_2,107.0,0.03571428571428571,HOUSEHOLD,WI_1,high,-45.0,1,0
HOUSEHOLD_1_127_WI_1_evaluation,41.0,0.14285714285714285,fold_2,41.0,0.14285714285714285,HOUSEHOLD,WI_1,mid,0.0,0,0
HOUSEHOLD_1_128_CA_1_evaluation,58.0,0.0,fold_2,72.0,0.0,HOUSEHOLD,CA_1,high,14.0,0,0
HOUSEHOLD_1_132_CA_1_evaluation,80.0,0.0,fold_2,72.0,0.0,HOUSEHOLD,CA_1,high,-8.0,1,0
HOUSEHOLD_1_144_CA_1_evaluation,48.0,0.07142857142857142,fold_2,62.0,0.03571428571428571,HOUSEHOLD,CA_1,mid,14.0,0,0
HOUSEHOLD_1_144_WI_1_evaluation,59.0,0.07142857142857142,fold_2,61.0,0.03571428571428571,HOUSEHOLD,WI_1,mid,2.0,0,0
HOUSEHOLD_1_145_CA_1_evaluation,107.0,0.10714285714285714,fold_2,98.0,0.10714285714285714,HOUSEHOLD,CA_1,high,-9.0,1,0
HOUSEHOLD_1_145_TX_1_evaluation,110.0,0.07142857142857142,fold_2,137.0,0.03571428571428571,HOUSEHOLD,TX_1,high,27.0,0,0
HOUSEHOLD_1_146_TX_1_evaluation,67.0,0.0,fold_2,48.0,0.0,HOUSEHOLD,TX_1,mid,-19.0,1,0
HOUSEHOLD_1_154_CA_1_evaluation,59.0,0.03571428571428571,fold_2,55.0,0.07142857142857142,HOUSEHOLD,CA_1,mid,-4.0,1,0
HOUSEHOLD_1_155_WI_1_evaluation,36.0,0.10714285714285714,fold_2,47.0,0.07142857142857142,HOUSEHOLD,WI_1,mid,11.0,0,0
HOUSEHOLD_1_157_TX_1_evaluation,55.0,0.0,fold_2,47.0,0.07142857142857142,HOUSEHOLD,TX_1,high,-8.0,1,0
